/Users/Admin/Desktop/data-4/IMG/center_2018_06_26_21_39_00_792.jpg,/Users/Admin/Desktop/data-4/IMG/left_2018_06_26_21_39_00_792.jpg,/Users/Admin/Desktop/data-4/IMG/right_2018_06_26_21_39_00_792.jpg,-0.05741894,1,0,30.19043
/Users/Admin/Desktop/data-4/IMG/center_2018_06_26_21_39_00_858.jpg,/Users/Admin/Desktop/data-4/IMG/left_2018_06_26_21_39_00_858.jpg,/Users/Admin/Desktop/data-4/IMG/right_2018_06_26_21_39_00_858.jpg,-0.04919525,1,0,30.19031
/Users/Admin/Desktop/data-4/IMG/center_2018_06_26_21_39_00_926.jpg,/Users/Admin/Desktop/data-4/IMG/left_2018_06_26_21_39_00_926.jpg,/Users/Admin/Desktop/data-4/IMG/right_2018_06_26_21_39_00_926.jpg,-0.04097157,1,0,30.19043
/Users/Admin/Desktop/data-4/IMG/center_2018_06_26_21_39_00_994.jpg,/Users/Admin/Desktop/data-4/IMG/left_2018_06_26_21_39_00_994.jpg,/Users/Admin/Desktop/data-4/IMG/right_2018_06_26_21_39_00_994.jpg,-0.0245242,1,0,30.19022
/Users/Admin/Desktop/data-4/IMG/center_2018_06_26_21_39_01_064.jpg,/Users/Admin/Desktop/data-4/IMG/left_2018_06_26_21_39_01_064.jpg,/Users/Admin/Desktop/data-4/IMG/right_2018_06_26_21_39_01_064.jpg,-0.01630052,1,0,30.19036
/Users/Admin/Desktop/data-4/IMG/center_2018_06_26_21_39_01_142.jpg,/Users/Admin/Desktop/data-4/IMG/left_2018_06_26_21_39_01_142.jpg,/Users/Admin/Desktop/data-4/IMG/right_2018_06_26_21_39_01_142.jpg,-0.008076833,1,0,30.19032
/Users/Admin/Desktop/data-4/IMG/center_2018_06_26_21_39_01_212.jpg,/Users/Admin/Desktop/data-4/IMG/left_2018_06_26_21_39_01_212.jpg,/Users/Admin/Desktop/data-4/IMG/right_2018_06_26_21_39_01_212.jpg,-0.00396499,1,0,30.1905
/Users/Admin/Desktop/data-4/IMG/center_2018_06_26_21_39_01_280.jpg,/Users/Admin/Desktop/data-4/IMG/left_2018_06_26_21_39_01_280.jpg,/Users/Admin/Desktop/data-4/IMG/right_2018_06_26_21_39_01_280.jpg,0.01248238,1,0,30.19024
/Users/Admin/Desktop/data-4/IMG/center_2018_06_26_21_39_01_353.jpg,/Users/Admin/Desktop/data-4/IMG/left_2018_06_26_21_39_01_353.jpg,/Users/Admin/Desktop/data-4/IMG/right_2018_06_26_21_39_01_353.jpg,0.01659422,1,0,30.19022
/Users/Admin/Desktop/data-4/IMG/center_2018_06_26_21_39_01_420.jpg,/Users/Admin/Desktop/data-4/IMG/left_2018_06_26_21_39_01_420.jpg,/Users/Admin/Desktop/data-4/IMG/right_2018_06_26_21_39_01_420.jpg,0.01659422,1,0,30.19024
/Users/Admin/Desktop/data-4/IMG/center_2018_06_26_21_39_01_492.jpg,/Users/Admin/Desktop/data-4/IMG/left_2018_06_26_21_39_01_492.jpg,/Users/Admin/Desktop/data-4/IMG/right_2018_06_26_21_39_01_492.jpg,0.01659422,1,0,30.19027
/Users/Admin/Desktop/data-4/IMG/center_2018_06_26_21_39_01_560.jpg,/Users/Admin/Desktop/data-4/IMG/left_2018_06_26_21_39_01_560.jpg,/Users/Admin/Desktop/data-4/IMG/right_2018_06_26_21_39_01_560.jpg,0.01245301,1,0,30.19028
/Users/Admin/Desktop/data-4/IMG/center_2018_06_26_21_39_01_631.jpg,/Users/Admin/Desktop/data-4/IMG/left_2018_06_26_21_39_01_631.jpg,/Users/Admin/Desktop/data-4/IMG/right_2018_06_26_21_39_01_631.jpg,0.008311795,1,0,30.19031
/Users/Admin/Desktop/data-4/IMG/center_2018_06_26_21_39_01_698.jpg,/Users/Admin/Desktop/data-4/IMG/left_2018_06_26_21_39_01_698.jpg,/Users/Admin/Desktop/data-4/IMG/right_2018_06_26_21_39_01_698.jpg,-0.008253055,1,0,30.19028
/Users/Admin/Desktop/data-4/IMG/center_2018_06_26_21_39_01_765.jpg,/Users/Admin/Desktop/data-4/IMG/left_2018_06_26_21_39_01_765.jpg,/Users/Admin/Desktop/data-4/IMG/right_2018_06_26_21_39_01_765.jpg,-0.02067669,1,0,30.19015
/Users/Admin/Desktop/data-4/IMG/center_2018_06_26_21_39_01_832.jpg,/Users/Admin/Desktop/data-4/IMG/left_2018_06_26_21_39_01_832.jpg,/Users/Admin/Desktop/data-4/IMG/right_2018_06_26_21_39_01_832.jpg,-0.02481791,1,0,30.19014
/Users/Admin/Desktop/data-4/IMG/center_2018_06_26_21_39_01_902.jpg,/Users/Admin/Desktop/data-4/IMG/left_2018_06_26_21_39_01_902.jpg,/Users/Admin/Desktop/data-4/IMG/right_2018_06_26_21_39_01_902.jpg,-0.02481791,1,0,30.1902
/Users/Admin/Desktop/data-4/IMG/center_2018_06_26_21_39_01_969.jpg,/Users/Admin/Desktop/data-4/IMG/left_2018_06_26_21_39_01_969.jpg,/Users/Admin/Desktop/data-4/IMG/right_2018_06_26_21_39_01_969.jpg,-0.02481791,1,0,30.19023
