/Users/Admin/Desktop/data-3/IMG/center_2018_06_26_20_21_43_003.jpg,/Users/Admin/Desktop/data-3/IMG/left_2018_06_26_20_21_43_003.jpg,/Users/Admin/Desktop/data-3/IMG/right_2018_06_26_20_21_43_003.jpg,-0.05353861,1,0,9.585535
/Users/Admin/Desktop/data-3/IMG/center_2018_06_26_20_21_43_072.jpg,/Users/Admin/Desktop/data-3/IMG/left_2018_06_26_20_21_43_072.jpg,/Users/Admin/Desktop/data-3/IMG/right_2018_06_26_20_21_43_072.jpg,-0.06973805,1,0,10.253
/Users/Admin/Desktop/data-3/IMG/center_2018_06_26_20_21_43_139.jpg,/Users/Admin/Desktop/data-3/IMG/left_2018_06_26_20_21_43_139.jpg,/Users/Admin/Desktop/data-3/IMG/right_2018_06_26_20_21_43_139.jpg,-0.0859375,1,0,10.91615
/Users/Admin/Desktop/data-3/IMG/center_2018_06_26_20_21_43_207.jpg,/Users/Admin/Desktop/data-3/IMG/left_2018_06_26_20_21_43_207.jpg,/Users/Admin/Desktop/data-3/IMG/right_2018_06_26_20_21_43_207.jpg,-0.1021369,1,0,11.63099
/Users/Admin/Desktop/data-3/IMG/center_2018_06_26_20_21_43_275.jpg,/Users/Admin/Desktop/data-3/IMG/left_2018_06_26_20_21_43_275.jpg,/Users/Admin/Desktop/data-3/IMG/right_2018_06_26_20_21_43_275.jpg,-0.1150965,1,0,12.48456
/Users/Admin/Desktop/data-3/IMG/center_2018_06_26_20_21_43_345.jpg,/Users/Admin/Desktop/data-3/IMG/left_2018_06_26_20_21_43_345.jpg,/Users/Admin/Desktop/data-3/IMG/right_2018_06_26_20_21_43_345.jpg,-0.1280561,1,0,13.27719
/Users/Admin/Desktop/data-3/IMG/center_2018_06_26_20_21_43_414.jpg,/Users/Admin/Desktop/data-3/IMG/left_2018_06_26_20_21_43_414.jpg,/Users/Admin/Desktop/data-3/IMG/right_2018_06_26_20_21_43_414.jpg,-0.1410156,1,0,13.9399
/Users/Admin/Desktop/data-3/IMG/center_2018_06_26_20_21_43_482.jpg,/Users/Admin/Desktop/data-3/IMG/left_2018_06_26_20_21_43_482.jpg,/Users/Admin/Desktop/data-3/IMG/right_2018_06_26_20_21_43_482.jpg,-0.1539752,1,0,14.78469
/Users/Admin/Desktop/data-3/IMG/center_2018_06_26_20_21_43_552.jpg,/Users/Admin/Desktop/data-3/IMG/left_2018_06_26_20_21_43_552.jpg,/Users/Admin/Desktop/data-3/IMG/right_2018_06_26_20_21_43_552.jpg,-0.1636949,1,0,15.47282
/Users/Admin/Desktop/data-3/IMG/center_2018_06_26_20_21_43_620.jpg,/Users/Admin/Desktop/data-3/IMG/left_2018_06_26_20_21_43_620.jpg,/Users/Admin/Desktop/data-3/IMG/right_2018_06_26_20_21_43_620.jpg,-0.1669347,1,0,16.3148
/Users/Admin/Desktop/data-3/IMG/center_2018_06_26_20_21_43_694.jpg,/Users/Admin/Desktop/data-3/IMG/left_2018_06_26_20_21_43_694.jpg,/Users/Admin/Desktop/data-3/IMG/right_2018_06_26_20_21_43_694.jpg,-0.1669347,1,0,16.87615
/Users/Admin/Desktop/data-3/IMG/center_2018_06_26_20_21_43_764.jpg,/Users/Admin/Desktop/data-3/IMG/left_2018_06_26_20_21_43_764.jpg,/Users/Admin/Desktop/data-3/IMG/right_2018_06_26_20_21_43_764.jpg,-0.1669347,1,0,17.71522
/Users/Admin/Desktop/data-3/IMG/center_2018_06_26_20_21_43_836.jpg,/Users/Admin/Desktop/data-3/IMG/left_2018_06_26_20_21_43_836.jpg,/Users/Admin/Desktop/data-3/IMG/right_2018_06_26_20_21_43_836.jpg,-0.1669347,1,0,18.37601
/Users/Admin/Desktop/data-3/IMG/center_2018_06_26_20_21_43_909.jpg,/Users/Admin/Desktop/data-3/IMG/left_2018_06_26_20_21_43_909.jpg,/Users/Admin/Desktop/data-3/IMG/right_2018_06_26_20_21_43_909.jpg,-0.1605009,1,0,19.18762
/Users/Admin/Desktop/data-3/IMG/center_2018_06_26_20_21_43_976.jpg,/Users/Admin/Desktop/data-3/IMG/left_2018_06_26_20_21_43_976.jpg,/Users/Admin/Desktop/data-3/IMG/right_2018_06_26_20_21_43_976.jpg,-0.1605009,1,0,19.79053
/Users/Admin/Desktop/data-3/IMG/center_2018_06_26_20_21_44_045.jpg,/Users/Admin/Desktop/data-3/IMG/left_2018_06_26_20_21_44_045.jpg,/Users/Admin/Desktop/data-3/IMG/right_2018_06_26_20_21_44_045.jpg,-0.1605009,1,0,20.60245
/Users/Admin/Desktop/data-3/IMG/center_2018_06_26_20_21_44_114.jpg,/Users/Admin/Desktop/data-3/IMG/left_2018_06_26_20_21_44_114.jpg,/Users/Admin/Desktop/data-3/IMG/right_2018_06_26_20_21_44_114.jpg,-0.1605009,1,0,21.19713
/Users/Admin/Desktop/data-3/IMG/center_2018_06_26_20_21_44_188.jpg,/Users/Admin/Desktop/data-3/IMG/left_2018_06_26_20_21_44_188.jpg,/Users/Admin/Desktop/data-3/IMG/right_2018_06_26_20_21_44_188.jpg,-0.1605009,1,0,21.99308
/Users/Admin/Desktop/data-3/IMG/center_2018_06_26_20_21_44_261.jpg,/Users/Admin/Desktop/data-3/IMG/left_2018_06_26_20_21_44_261.jpg,/Users/Admin/Desktop/data-3/IMG/right_2018_06_26_20_21_44_261.jpg,-0.1669807,1,0,22.78222
/Users/Admin/Desktop/data-3/IMG/center_2018_06_26_20_21_44_330.jpg,/Users/Admin/Desktop/data-3/IMG/left_2018_06_26_20_21_44_330.jpg,/Users/Admin/Desktop/data-3/IMG/right_2018_06_26_20_21_44_330.jpg,-0.1669807,1,0,23.37114
/Users/Admin/Desktop/data-3/IMG/center_2018_06_26_20_21_44_404.jpg,/Users/Admin/Desktop/data-3/IMG/left_2018_06_26_20_21_44_404.jpg,/Users/Admin/Desktop/data-3/IMG/right_2018_06_26_20_21_44_404.jpg,-0.1605469,1,0,24.14918
/Users/Admin/Desktop/data-3/IMG/center_2018_06_26_20_21_44_475.jpg,/Users/Admin/Desktop/data-3/IMG/left_2018_06_26_20_21_44_475.jpg,/Users/Admin/Desktop/data-3/IMG/right_2018_06_26_20_21_44_475.jpg,-0.1380285,1,0,24.72925
/Users/Admin/Desktop/data-3/IMG/center_2018_06_26_20_21_44_542.jpg,/Users/Admin/Desktop/data-3/IMG/left_2018_06_26_20_21_44_542.jpg,/Users/Admin/Desktop/data-3/IMG/right_2018_06_26_20_21_44_542.jpg,-0.1090763,1,0,25.49867
/Users/Admin/Desktop/data-3/IMG/center_2018_06_26_20_21_44_613.jpg,/Users/Admin/Desktop/data-3/IMG/left_2018_06_26_20_21_44_613.jpg,/Users/Admin/Desktop/data-3/IMG/right_2018_06_26_20_21_44_613.jpg,-0.09620864,1,0,26.07643
/Users/Admin/Desktop/data-3/IMG/center_2018_06_26_20_21_44_681.jpg,/Users/Admin/Desktop/data-3/IMG/left_2018_06_26_20_21_44_681.jpg,/Users/Admin/Desktop/data-3/IMG/right_2018_06_26_20_21_44_681.jpg,-0.05909926,1,0,26.83934
/Users/Admin/Desktop/data-3/IMG/center_2018_06_26_20_21_44_749.jpg,/Users/Admin/Desktop/data-3/IMG/left_2018_06_26_20_21_44_749.jpg,/Users/Admin/Desktop/data-3/IMG/right_2018_06_26_20_21_44_749.jpg,-0.02670037,1,0,27.40619
